"","Country.Code","Year","lifeexpectancy_over_energy"
"4979","KAZ",2001,0.00088963560529221
"4980","KAZ",2002,0.000865378177534196
"4981","KAZ",2003,0.000865745898762032
"4982","KAZ",2004,0.000738476256933603
"4983","KAZ",2005,0.000705950290030492
"4984","KAZ",2006,0.000744639034388192
"4985","KAZ",2007,0.0007542972356511
"4986","KAZ",2008,0.000797561689654213
"4987","KAZ",2009,0.000800060423876225
"4988","KAZ",2010,0.000858690742734604
"4989","KAZ",2011,0.000905613033391868
"4990","KAZ",2012,0.000836042136156189
"4991","KAZ",2013,0.000926077884122264
"4992","KAZ",2014,0.00100556305726145
"4993","KAZ",2015,Inf
"4994","KAZ",2016,Inf
"4995","KAZ",2017,Inf
"4996","KAZ",2018,Inf
"4997","KAZ",2019,Inf
"4998","KAZ",2020,Inf
"4999","KAZ",2021,Inf
"5000","KAZ",2022,Inf
"5001","KEN",1973,Inf
"5002","KEN",1974,Inf
"5003","KEN",1975,Inf
"5004","KEN",1976,Inf
"5005","KEN",1977,Inf
"5006","KEN",1978,Inf
"5007","KEN",1979,Inf
"5008","KEN",1980,Inf
"5009","KEN",1981,Inf
"5010","KEN",1982,Inf
"5011","KEN",1983,Inf
"5012","KEN",1984,Inf
"5013","KEN",1985,Inf
"5014","KEN",1986,Inf
"5015","KEN",1987,Inf
"5016","KEN",1988,Inf
"5017","KEN",1989,Inf
"5018","KEN",1990,0.000144476975075298
"5019","KEN",1991,0.000144463746855224
"5020","KEN",1992,0.000129270507174833
"5021","KEN",1993,0.000152266216342799
"5022","KEN",1994,0.000163851330765458
"5023","KEN",1995,0.000172563138783528
"5024","KEN",1996,0.0001889201987343
"5025","KEN",1997,0.0002096637365422
"5026","KEN",1998,0.00020306359784223
"5027","KEN",1999,0.000216103239983598
"5028","KEN",2000,0.000216919528408019
"5029","KEN",2001,0.000223699434851849
"5030","KEN",2002,0.000198185986902864
"5031","KEN",2003,0.000190239480877569
"5032","KEN",2004,0.000168485787156011
"5033","KEN",2005,0.000178626126319575
"5034","KEN",2006,0.000156998201847557
"5035","KEN",2007,0.000152296405083138
"5036","KEN",2008,0.000153565187471301
"5037","KEN",2009,0.000180007127245868
"5038","KEN",2010,0.000172379143688323
"5039","KEN",2011,0.000160571344477971
"5040","KEN",2012,0.000172768731500821
"5041","KEN",2013,0.000162955162443712
"5042","KEN",2014,0.000178143018722257
"5043","KEN",2015,Inf
"5044","KEN",2016,Inf
"5045","KEN",2017,Inf
"5046","KEN",2018,Inf
"5047","KEN",2019,Inf
"5048","KEN",2020,Inf
"5049","KEN",2021,Inf
"5050","KEN",2022,Inf
"5051","KGZ",1973,0.0018185860812809
"5052","KGZ",1974,0.00180830054321626
"5053","KGZ",1975,0.00175617333132919
"5054","KGZ",1976,0.0017341774619475
"5055","KGZ",1977,0.00171285866005255
"5056","KGZ",1978,0.00172528130043119
"5057","KGZ",1979,0.00173306200206391
"5058","KGZ",1980,0.0017433512210684
"5059","KGZ",1981,0.00187200978215014
"5060","KGZ",1982,0.0019106283386036
"5061","KGZ",1983,0.00181185132720166
"5062","KGZ",1984,0.00177245138774042
"5063","KGZ",1985,0.00199516923770029
"5064","KGZ",1986,0.00184225744360038
"5065","KGZ",1987,0.00191906137839373
"5066","KGZ",1988,0.00177140792706236
"5067","KGZ",1989,0.00173883691933584
"5068","KGZ",1990,0.00172074930865216
"5069","KGZ",1991,0.00169478019490888
"5070","KGZ",1992,0.00193720251531447
"5071","KGZ",1993,0.00190225031508209
"5072","KGZ",1994,0.00186895338043842
"5073","KGZ",1995,0.00183453771829154
"5074","KGZ",1996,0.00184033863752913
"5075","KGZ",1997,0.00189020700715593
"5076","KGZ",1998,0.00187177980295302
"5077","KGZ",1999,0.00197226423021321
"5078","KGZ",2000,0.00196136654697809
"5079","KGZ",2001,0.00199452847937061
"5080","KGZ",2002,0.0020061653447086
"5081","KGZ",2003,0.00202227411712095
"5082","KGZ",2004,0.00198191221080055
"5083","KGZ",2005,0.00194867027208216
"5084","KGZ",2006,0.00192540890688696
"5085","KGZ",2007,0.00194103813424364
"5086","KGZ",2008,0.00195386703934912
"5087","KGZ",2009,0.00194370716238548
"5088","KGZ",2010,0.00191428516026419
"5089","KGZ",2011,0.00194717271567942
"5090","KGZ",2012,0.0019945337643249
"5091","KGZ",2013,0.00193176163261296
"5092","KGZ",2014,0.00178439233334444
"5093","KGZ",2015,Inf
"5094","KGZ",2016,Inf
"5095","KGZ",2017,Inf
"5096","KGZ",2018,Inf
"5097","KGZ",2019,Inf
"5098","KGZ",2020,Inf
"5099","KGZ",2021,Inf
"5100","KGZ",2022,Inf
"5101","KHM",1973,Inf
"5102","KHM",1974,Inf
"5103","KHM",1975,Inf
"5104","KHM",1976,Inf
"5105","KHM",1977,Inf
"5106","KHM",1978,Inf
"5107","KHM",1979,Inf
"5108","KHM",1980,Inf
"5109","KHM",1981,Inf
"5110","KHM",1982,Inf
"5111","KHM",1983,Inf
"5112","KHM",1984,Inf
"5113","KHM",1985,Inf
"5114","KHM",1986,Inf
"5115","KHM",1987,Inf
"5116","KHM",1988,Inf
"5117","KHM",1989,Inf
"5118","KHM",1990,0.00786543200186035
"5119","KHM",1991,Inf
"5120","KHM",1992,Inf
"5121","KHM",1993,Inf
"5122","KHM",1994,Inf
"5123","KHM",1995,Inf
"5124","KHM",1996,Inf
"5125","KHM",1997,Inf
"5126","KHM",1998,Inf
"5127","KHM",1999,Inf
"5128","KHM",2000,Inf
"5129","KHM",2001,Inf
"5130","KHM",2002,Inf
"5131","KHM",2003,Inf
"5132","KHM",2004,0.009021
"5133","KHM",2005,0.009448285
"5134","KHM",2006,0.007906557
"5135","KHM",2007,0.0075107618181818
"5136","KHM",2008,Inf
"5137","KHM",2009,Inf
"5138","KHM",2010,Inf
"5139","KHM",2011,Inf
"5140","KHM",2012,Inf
"5141","KHM",2013,Inf
"5142","KHM",2014,Inf
"5143","KHM",2015,Inf
"5144","KHM",2016,Inf
"5145","KHM",2017,Inf
"5146","KHM",2018,Inf
"5147","KHM",2019,Inf
"5148","KHM",2020,Inf
"5149","KHM",2021,Inf
"5150","KHM",2022,Inf
"5151","KIR",1973,0.000623896446870335
"5152","KIR",1974,0.000620758759584017
"5153","KIR",1975,0.000617752958341367
"5154","KIR",1976,0.000600102927260562
"5155","KIR",1977,0.00058342031906665
"5156","KIR",1978,0.00051063282546136
"5157","KIR",1979,0.000560847656141617
"5158","KIR",1980,0.00052107309224516
"5159","KIR",1981,0.00052311809536791
"5160","KIR",1982,0.000530256499080185
"5161","KIR",1983,0.000540772797008015
"5162","KIR",1984,0.000473654948950959
"5163","KIR",1985,0.000461285357235351
"5164","KIR",1986,0.00049441432172035
"5165","KIR",1987,0.000539522245886526
"5166","KIR",1988,0.000502687950186091
"5167","KIR",1989,0.000539586757138318
"5168","KIR",1990,0.000552831151979559
"5169","KIR",1991,0.000675894321529107
"5170","KIR",1992,0.000781858264740913
"5171","KIR",1993,0.000720949148049189
"5172","KIR",1994,0.000793409114559243
"5173","KIR",1995,0.000826017204552341
"5174","KIR",1996,0.000951717854328581
"5175","KIR",1997,0.000905130889347728
"5176","KIR",1998,0.000916966158473477
"5177","KIR",1999,0.000906071776697274
"5178","KIR",2000,0.00092430120075375
"5179","KIR",2001,0.000922299233634542
"5180","KIR",2002,0.000963947475671213
"5181","KIR",2003,0.000997507581954054
"5182","KIR",2004,0.000946536945062108
"5183","KIR",2005,0.000913001295224796
"5184","KIR",2006,0.000963028367653873
"5185","KIR",2007,0.00112912742136939
"5186","KIR",2008,0.00103808886924756
"5187","KIR",2009,0.00107232774176051
"5188","KIR",2010,0.00111647507320963
"5189","KIR",2011,0.00156285427626073
"5190","KIR",2012,0.00157287069598815
"5191","KIR",2013,0.00204996143770125
"5192","KIR",2014,0.00198165302714167
"5193","KIR",2015,Inf
"5194","KIR",2016,Inf
"5195","KIR",2017,Inf
"5196","KIR",2018,Inf
"5197","KIR",2019,Inf
"5198","KIR",2020,Inf
"5199","KIR",2021,Inf
"5200","KIR",2022,Inf
"5201","KNA",1973,0.0015086609108187
"5202","KNA",1974,0.00141409608195333
"5203","KNA",1975,0.00120673181512818
"5204","KNA",1976,0.0011032449490388
"5205","KNA",1977,0.0010290035848615
"5206","KNA",1978,0.00101543846916561
"5207","KNA",1979,0.000861604408405227
"5208","KNA",1980,0.000834697332541169
"5209","KNA",1981,0.000896400914419307
"5210","KNA",1982,0.000851829668577698
"5211","KNA",1983,0.000826823678486213
"5212","KNA",1984,0.000779616967875261
"5213","KNA",1985,0.000739133929258455
"5214","KNA",1986,0.000658816081689857
"5215","KNA",1987,0.000612884842365453
"5216","KNA",1988,0.000550564673964184
"5217","KNA",1989,0.000527488294820368
"5218","KNA",1990,0.000409414971066049
"5219","KNA",1991,0.00042811806728274
"5220","KNA",1992,0.000389645481614623
"5221","KNA",1993,0.000333685402882881
"5222","KNA",1994,0.000312414674676091
"5223","KNA",1995,0.00028044657961482
"5224","KNA",1996,0.000265449191450348
"5225","KNA",1997,0.000238649702227722
"5226","KNA",1998,0.000270142878113376
"5227","KNA",1999,0.000232155118824971
"5228","KNA",2000,0.000226683446988178
"5229","KNA",2001,0.000211595575516771
"5230","KNA",2002,0.00021193134666364
"5231","KNA",2003,0.000218843676284699
"5232","KNA",2004,0.000208694913900867
"5233","KNA",2005,0.000214727242001261
"5234","KNA",2006,0.000213104359691948
"5235","KNA",2007,0.000208327893307615
"5236","KNA",2008,0.000211082319535179
"5237","KNA",2009,0.000206745817280399
"5238","KNA",2010,0.000182046222947278
"5239","KNA",2011,0.000169980758300785
"5240","KNA",2012,0.000186847992719576
"5241","KNA",2013,0.000189198186596915
"5242","KNA",2014,0.000175840560182613
"5243","KNA",2015,0.000170636820145118
"5244","KNA",2016,Inf
"5245","KNA",2017,Inf
"5246","KNA",2018,Inf
"5247","KNA",2019,Inf
"5248","KNA",2020,Inf
"5249","KNA",2021,Inf
"5250","KNA",2022,Inf
"5251","KOR",1973,Inf
"5252","KOR",1974,Inf
"5253","KOR",1975,Inf
"5254","KOR",1976,Inf
"5255","KOR",1977,Inf
"5256","KOR",1978,Inf
"5257","KOR",1979,Inf
"5258","KOR",1980,Inf
"5259","KOR",1981,Inf
"5260","KOR",1982,Inf
"5261","KOR",1983,Inf
"5262","KOR",1984,Inf
"5263","KOR",1985,Inf
"5264","KOR",1986,Inf
"5265","KOR",1987,Inf
"5266","KOR",1988,Inf
"5267","KOR",1989,Inf
"5268","KOR",1990,Inf
"5269","KOR",1991,Inf
"5270","KOR",1992,Inf
"5271","KOR",1993,Inf
"5272","KOR",1994,Inf
"5273","KOR",1995,Inf
"5274","KOR",1996,Inf
"5275","KOR",1997,Inf
"5276","KOR",1998,Inf
"5277","KOR",1999,Inf
"5278","KOR",2000,0.00114460697834764
"5279","KOR",2001,0.00093928386253375
"5280","KOR",2002,0.000952939753691464
"5281","KOR",2003,0.00091430385423376
"5282","KOR",2004,0.000918317172508228
"5283","KOR",2005,0.000955564532334647
"5284","KOR",2006,0.000961993837916243
"5285","KOR",2007,0.000941021964924397
"5286","KOR",2008,0.000883460442725836
"5287","KOR",2009,0.000810444673213703
"5288","KOR",2010,0.000804247058903692
"5289","KOR",2011,0.000807666929857733
"5290","KOR",2012,0.000869963260631613
"5291","KOR",2013,0.000886869412885012
"5292","KOR",2014,0.000951344740223313
"5293","KOR",2015,Inf
"5294","KOR",2016,Inf
"5295","KOR",2017,Inf
"5296","KOR",2018,Inf
"5297","KOR",2019,Inf
"5298","KOR",2020,Inf
"5299","KOR",2021,Inf
"5300","KOR",2022,Inf
"5301","KWT",1973,0.000107164820311975
"5302","KWT",1974,0.000113408708763989
"5303","KWT",1975,0.00014703454230362
"5304","KWT",1976,0.000146153290473182
"5305","KWT",1977,0.00014671770318377
"5306","KWT",1978,0.000146330492486511
"5307","KWT",1979,0.000131108781662292
"5308","KWT",1980,0.000129643178374462
"5309","KWT",1981,0.000142542062992663
"5310","KWT",1982,0.000135355361733772
"5311","KWT",1983,0.000134219990926463
"5312","KWT",1984,0.000134465837019888
"5313","KWT",1985,0.000125730351859333
"5314","KWT",1986,0.000124885408134473
"5315","KWT",1987,0.000116437368035346
"5316","KWT",1988,9.58193534975783e-05
"5317","KWT",1989,8.59946909661272e-05
"5318","KWT",1990,0.000195019693223259
"5319","KWT",1991,0.000495300214128416
"5320","KWT",1992,0.000163435310822738
"5321","KWT",1993,0.000135483383202406
"5322","KWT",1994,0.000111496259111012
"5323","KWT",1995,0.000114170419364959
"5324","KWT",1996,0.000116701414009555
"5325","KWT",1997,0.000117523428291037
"5326","KWT",1998,0.000103689808240402
"5327","KWT",1999,9.78342667484836e-05
"5328","KWT",2000,9.99921808894605e-05
"5329","KWT",2001,9.66478291760872e-05
"5330","KWT",2002,9.6243230173128e-05
"5331","KWT",2003,9.38270865602854e-05
"5332","KWT",2004,8.90414506070415e-05
"5333","KWT",2005,8.20246441640193e-05
"5334","KWT",2006,9.1210351494874e-05
"5335","KWT",2007,9.38630978343923e-05
"5336","KWT",2008,8.95567399232929e-05
"5337","KWT",2009,8.94047949046276e-05
"5338","KWT",2010,9.39551904851663e-05
"5339","KWT",2011,9.78039424744828e-05
"5340","KWT",2012,8.98499417532945e-05
"5341","KWT",2013,0.000105962912218654
"5342","KWT",2014,0.000115156321111015
"5343","KWT",2015,Inf
"5344","KWT",2016,Inf
"5345","KWT",2017,Inf
"5346","KWT",2018,Inf
"5347","KWT",2019,Inf
"5348","KWT",2020,Inf
"5349","KWT",2021,Inf
"5350","KWT",2022,Inf
"5351","LAO",1973,Inf
"5352","LAO",1974,Inf
"5353","LAO",1975,Inf
"5354","LAO",1976,Inf
"5355","LAO",1977,Inf
"5356","LAO",1978,Inf
"5357","LAO",1979,Inf
"5358","LAO",1980,Inf
"5359","LAO",1981,Inf
"5360","LAO",1982,Inf
"5361","LAO",1983,Inf
"5362","LAO",1984,Inf
"5363","LAO",1985,Inf
"5364","LAO",1986,Inf
"5365","LAO",1987,Inf
"5366","LAO",1988,Inf
"5367","LAO",1989,Inf
"5368","LAO",1990,0.00033316811932351
"5369","LAO",1991,0.000372566066591048
"5370","LAO",1992,0.00053502739818189
"5371","LAO",1993,0.000700202954007857
"5372","LAO",1994,0.000985672695128738
"5373","LAO",1995,0.00118592798736665
"5374","LAO",1996,0.00105755664176336
"5375","LAO",1997,0.00117715290077304
"5376","LAO",1998,0.00114006400214427
"5377","LAO",1999,0.00134427967726358
"5378","LAO",2000,0.00143648031892344
"5379","LAO",2001,0.00158301858868515
"5380","LAO",2002,0.00146304682629143
"5381","LAO",2003,0.0014083064723497
"5382","LAO",2004,0.00146625024100225
"5383","LAO",2005,0.00148432595364711
"5384","LAO",2006,0.00154505726162701
"5385","LAO",2007,0.00135564628595787
"5386","LAO",2008,0.00131324969777048
"5387","LAO",2009,0.00147438431347533
"5388","LAO",2010,0.00158289753579327
"5389","LAO",2011,0.00134935850864551
"5390","LAO",2012,0.00111227700775272
"5391","LAO",2013,0.00120234498489366
"5392","LAO",2014,0.00129150992064642
"5393","LAO",2015,Inf
"5394","LAO",2016,Inf
"5395","LAO",2017,Inf
"5396","LAO",2018,Inf
"5397","LAO",2019,Inf
"5398","LAO",2020,Inf
"5399","LAO",2021,Inf
"5400","LAO",2022,Inf
"5401","LBN",1973,Inf
"5402","LBN",1974,Inf
"5403","LBN",1975,Inf
"5404","LBN",1976,Inf
"5405","LBN",1977,Inf
"5406","LBN",1978,Inf
"5407","LBN",1979,Inf
"5408","LBN",1980,Inf
"5409","LBN",1981,Inf
"5410","LBN",1982,Inf
"5411","LBN",1983,Inf
"5412","LBN",1984,Inf
"5413","LBN",1985,Inf
"5414","LBN",1986,Inf
"5415","LBN",1987,Inf
"5416","LBN",1988,Inf
"5417","LBN",1989,Inf
"5418","LBN",1990,Inf
"5419","LBN",1991,Inf
"5420","LBN",1992,Inf
"5421","LBN",1993,Inf
"5422","LBN",1994,Inf
"5423","LBN",1995,Inf
"5424","LBN",1996,Inf
"5425","LBN",1997,Inf
"5426","LBN",1998,Inf
"5427","LBN",1999,Inf
"5428","LBN",2000,Inf
"5429","LBN",2001,Inf
"5430","LBN",2002,Inf
"5431","LBN",2003,Inf
"5432","LBN",2004,Inf
"5433","LBN",2005,Inf
"5434","LBN",2006,Inf
"5435","LBN",2007,Inf
"5436","LBN",2008,Inf
"5437","LBN",2009,Inf
"5438","LBN",2010,Inf
"5439","LBN",2011,Inf
"5440","LBN",2012,Inf
"5441","LBN",2013,Inf
"5442","LBN",2014,Inf
"5443","LBN",2015,Inf
"5444","LBN",2016,Inf
"5445","LBN",2017,Inf
"5446","LBN",2018,Inf
"5447","LBN",2019,Inf
"5448","LBN",2020,Inf
"5449","LBN",2021,Inf
"5450","LBN",2022,Inf
"5451","LBR",1973,Inf
"5452","LBR",1974,Inf
"5453","LBR",1975,Inf
"5454","LBR",1976,Inf
"5455","LBR",1977,Inf
"5456","LBR",1978,Inf
"5457","LBR",1979,Inf
"5458","LBR",1980,Inf
"5459","LBR",1981,Inf
"5460","LBR",1982,Inf
"5461","LBR",1983,Inf
"5462","LBR",1984,Inf
"5463","LBR",1985,Inf
"5464","LBR",1986,Inf
"5465","LBR",1987,Inf
"5466","LBR",1988,Inf
"5467","LBR",1989,Inf
"5468","LBR",1990,0.000252281818619182
"5469","LBR",1991,0.00026437311874431
"5470","LBR",1992,0.000179840004559786
"5471","LBR",1993,0.000208874785954524
"5472","LBR",1994,0.000237596992832087
"5473","LBR",1995,0.000248704401322535
"5474","LBR",1996,0.000260871900855693
"5475","LBR",1997,0.000274521346724206
"5476","LBR",1998,0.000283935772483558
"5477","LBR",1999,0.000312515952623205
"5478","LBR",2000,0.000327471791867238
"5479","LBR",2001,0.000312649065124829
"5480","LBR",2002,0.000317593988358706
"5481","LBR",2003,0.000301594621345797
"5482","LBR",2004,0.000300850854813609
"5483","LBR",2005,0.000301597329131438
"5484","LBR",2006,0.000298054028980809
"5485","LBR",2007,0.000298190594456267
"5486","LBR",2008,0.000318083721015422
"5487","LBR",2009,0.000335631731932801
"5488","LBR",2010,0.000325785420150661
"5489","LBR",2011,0.00034355322420896
"5490","LBR",2012,0.000331707684280326
"5491","LBR",2013,0.000338564540499535
"5492","LBR",2014,0.000339941785435576
"5493","LBR",2015,Inf
"5494","LBR",2016,Inf
"5495","LBR",2017,Inf
"5496","LBR",2018,Inf
"5497","LBR",2019,Inf
"5498","LBR",2020,Inf
"5499","LBR",2021,Inf
"5500","LBR",2022,Inf
"5501","LBY",1973,0.000962342107431344
"5502","LBY",1974,0.00102763850238489
"5503","LBY",1975,0.00113136139961876
"5504","LBY",1976,0.00121582767055177
"5505","LBY",1977,0.00179973612148381
"5506","LBY",1978,0.0013914997079235
"5507","LBY",1979,0.00116083952461563
"5508","LBY",1980,0.00113624609363404
"5509","LBY",1981,0.00121422926091581
"5510","LBY",1982,0.00153337177241968
"5511","LBY",1983,0.00152915141650742
"5512","LBY",1984,0.0014789011274981
"5513","LBY",1985,0.00124994881213837
"5514","LBY",1986,0.00120182211687312
"5515","LBY",1987,0.0011868387421725
"5516","LBY",1988,0.00164570546845139
"5517","LBY",1989,0.00171756021437488
"5518","LBY",1990,0.00165863322389151
"5519","LBY",1991,0.00143876912334893
"5520","LBY",1992,0.00137553759700251
"5521","LBY",1993,0.000989954996145701
"5522","LBY",1994,0.000919936986255068
"5523","LBY",1995,0.000826177736894528
"5524","LBY",1996,0.00079823203226906
"5525","LBY",1997,0.000719702356329849
"5526","LBY",1998,0.000753233654692062
"5527","LBY",1999,0.000732202668298837
"5528","LBY",2000,0.000818861390153849
"5529","LBY",2001,0.000784300933249843
"5530","LBY",2002,0.000799677142007694
"5531","LBY",2003,0.000817883544523454
"5532","LBY",2004,0.000822028164213574
"5533","LBY",2005,0.000883992764357102
"5534","LBY",2006,0.000945109096791166
"5535","LBY",2007,0.00109280529671291
"5536","LBY",2008,0.000863997949433349
"5537","LBY",2009,0.000714924262775517
"5538","LBY",2010,0.00075190462349175
"5539","LBY",2011,0.000763146412438616
"5540","LBY",2012,0.000693229888126957
"5541","LBY",2013,0.000770952449303029
"5542","LBY",2014,0.000803797932512055
"5543","LBY",2015,Inf
"5544","LBY",2016,Inf
"5545","LBY",2017,Inf
"5546","LBY",2018,Inf
"5547","LBY",2019,Inf
"5548","LBY",2020,Inf
"5549","LBY",2021,Inf
"5550","LBY",2022,Inf
"5551","LCA",1973,Inf
"5552","LCA",1974,Inf
"5553","LCA",1975,Inf
"5554","LCA",1976,Inf
"5555","LCA",1977,Inf
"5556","LCA",1978,Inf
"5557","LCA",1979,Inf
"5558","LCA",1980,Inf
"5559","LCA",1981,Inf
"5560","LCA",1982,Inf
"5561","LCA",1983,Inf
"5562","LCA",1984,Inf
"5563","LCA",1985,Inf
"5564","LCA",1986,Inf
"5565","LCA",1987,Inf
"5566","LCA",1988,Inf
"5567","LCA",1989,Inf
"5568","LCA",1990,Inf
"5569","LCA",1991,Inf
"5570","LCA",1992,Inf
"5571","LCA",1993,Inf
"5572","LCA",1994,Inf
"5573","LCA",1995,Inf
"5574","LCA",1996,Inf
"5575","LCA",1997,Inf
"5576","LCA",1998,Inf
"5577","LCA",1999,Inf
"5578","LCA",2000,Inf
"5579","LCA",2001,Inf
"5580","LCA",2002,Inf
"5581","LCA",2003,Inf
"5582","LCA",2004,0.0602968821540764
"5583","LCA",2005,0.0524982078397091
"5584","LCA",2006,0.0943223258490067
"5585","LCA",2007,0.0954692138484507
"5586","LCA",2008,Inf
"5587","LCA",2009,Inf
"5588","LCA",2010,Inf
"5589","LCA",2011,Inf
"5590","LCA",2012,Inf
"5591","LCA",2013,Inf
"5592","LCA",2014,Inf
"5593","LCA",2015,Inf
"5594","LCA",2016,Inf
"5595","LCA",2017,Inf
"5596","LCA",2018,Inf
"5597","LCA",2019,Inf
"5598","LCA",2020,Inf
"5599","LCA",2021,Inf
"5600","LCA",2022,Inf
"5601","LIE",1973,Inf
"5602","LIE",1974,Inf
"5603","LIE",1975,Inf
"5604","LIE",1976,Inf
"5605","LIE",1977,Inf
"5606","LIE",1978,Inf
"5607","LIE",1979,Inf
"5608","LIE",1980,Inf
"5609","LIE",1981,Inf
"5610","LIE",1982,Inf
"5611","LIE",1983,Inf
"5612","LIE",1984,Inf
"5613","LIE",1985,Inf
"5614","LIE",1986,Inf
"5615","LIE",1987,Inf
"5616","LIE",1988,Inf
"5617","LIE",1989,Inf
"5618","LIE",1990,Inf
"5619","LIE",1991,Inf
"5620","LIE",1992,Inf
"5621","LIE",1993,Inf
"5622","LIE",1994,Inf
"5623","LIE",1995,Inf
"5624","LIE",1996,Inf
"5625","LIE",1997,Inf
"5626","LIE",1998,Inf
"5627","LIE",1999,Inf
"5628","LIE",2000,Inf
"5629","LIE",2001,Inf
"5630","LIE",2002,Inf
"5631","LIE",2003,Inf
"5632","LIE",2004,Inf
"5633","LIE",2005,Inf
"5634","LIE",2006,Inf
"5635","LIE",2007,Inf
"5636","LIE",2008,Inf
"5637","LIE",2009,Inf
"5638","LIE",2010,Inf
"5639","LIE",2011,Inf
"5640","LIE",2012,Inf
"5641","LIE",2013,Inf
"5642","LIE",2014,Inf
"5643","LIE",2015,Inf
"5644","LIE",2016,Inf
"5645","LIE",2017,Inf
"5646","LIE",2018,Inf
"5647","LIE",2019,Inf
"5648","LIE",2020,Inf
"5649","LIE",2021,Inf
"5650","LIE",2022,Inf
"5651","LKA",1973,0.000541842085065143
"5652","LKA",1974,0.000489512900819142
"5653","LKA",1975,0.000405108553127308
"5654","LKA",1976,0.000469052831780527
"5655","LKA",1977,0.000425522902338728
"5656","LKA",1978,0.000394954303250361
"5657","LKA",1979,0.000401914207404734
"5658","LKA",1980,0.000342535819772997
"5659","LKA",1981,0.000325492958519607
"5660","LKA",1982,0.000324285144051367
"5661","LKA",1983,0.000322621918617315
"5662","LKA",1984,0.000306053635738675
"5663","LKA",1985,0.000287783085006977
"5664","LKA",1986,0.000297366426856744
"5665","LKA",1987,0.000261516842959115
"5666","LKA",1988,0.000272116267881619
"5667","LKA",1989,0.000264132844310992
"5668","LKA",1990,0.00030252464280875
"5669","LKA",1991,0.00029975692398767
"5670","LKA",1992,0.000358825661658042
"5671","LKA",1993,0.00035350757696455
"5672","LKA",1994,0.000316201913032419
"5673","LKA",1995,0.00030456705072668
"5674","LKA",1996,0.000291990798040713
"5675","LKA",1997,0.000292149024288611
"5676","LKA",1998,0.00029653490667935
"5677","LKA",1999,0.000311863970625528
"5678","LKA",2000,0.00030614155452223
"5679","LKA",2001,0.000310590877498692
"5680","LKA",2002,0.000312349148599331
"5681","LKA",2003,0.000317646767555706
"5682","LKA",2004,0.000320236880823222
"5683","LKA",2005,0.000331759497390792
"5684","LKA",2006,0.000339070437890094
"5685","LKA",2007,0.000372219126341615
"5686","LKA",2008,0.000356939482064639
"5687","LKA",2009,0.000339453679317519
"5688","LKA",2010,0.000321725191475091
"5689","LKA",2011,0.000465682573346853
"5690","LKA",2012,0.000353930707635908
"5691","LKA",2013,0.000320609347474566
"5692","LKA",2014,0.000354903604756557
"5693","LKA",2015,Inf
"5694","LKA",2016,Inf
"5695","LKA",2017,Inf
"5696","LKA",2018,Inf
"5697","LKA",2019,Inf
"5698","LKA",2020,Inf
"5699","LKA",2021,Inf
"5700","LKA",2022,Inf
"5701","LSO",1973,Inf
"5702","LSO",1974,Inf
"5703","LSO",1975,Inf
"5704","LSO",1976,Inf
"5705","LSO",1977,Inf
"5706","LSO",1978,Inf
"5707","LSO",1979,Inf
"5708","LSO",1980,Inf
"5709","LSO",1981,Inf
"5710","LSO",1982,Inf
"5711","LSO",1983,Inf
"5712","LSO",1984,Inf
"5713","LSO",1985,Inf
"5714","LSO",1986,Inf
"5715","LSO",1987,Inf
"5716","LSO",1988,Inf
"5717","LSO",1989,Inf
"5718","LSO",1990,Inf
"5719","LSO",1991,Inf
"5720","LSO",1992,Inf
"5721","LSO",1993,Inf
"5722","LSO",1994,Inf
"5723","LSO",1995,Inf
"5724","LSO",1996,Inf
"5725","LSO",1997,Inf
"5726","LSO",1998,Inf
"5727","LSO",1999,Inf
"5728","LSO",2000,Inf
"5729","LSO",2001,Inf
"5730","LSO",2002,Inf
"5731","LSO",2003,Inf
"5732","LSO",2004,Inf
"5733","LSO",2005,Inf
"5734","LSO",2006,Inf
"5735","LSO",2007,Inf
"5736","LSO",2008,Inf
"5737","LSO",2009,Inf
"5738","LSO",2010,Inf
"5739","LSO",2011,Inf
"5740","LSO",2012,Inf
"5741","LSO",2013,Inf
"5742","LSO",2014,Inf
"5743","LSO",2015,Inf
"5744","LSO",2016,Inf
"5745","LSO",2017,Inf
"5746","LSO",2018,Inf
"5747","LSO",2019,Inf
"5748","LSO",2020,Inf
"5749","LSO",2021,Inf
"5750","LSO",2022,Inf
"5751","LTU",1973,Inf
"5752","LTU",1974,Inf
"5753","LTU",1975,Inf
"5754","LTU",1976,Inf
"5755","LTU",1977,Inf
"5756","LTU",1978,Inf
"5757","LTU",1979,Inf
"5758","LTU",1980,Inf
"5759","LTU",1981,Inf
"5760","LTU",1982,Inf
"5761","LTU",1983,Inf
"5762","LTU",1984,Inf
"5763","LTU",1985,Inf
"5764","LTU",1986,Inf
"5765","LTU",1987,Inf
"5766","LTU",1988,Inf
"5767","LTU",1989,Inf
"5768","LTU",1990,0.000238341364752374
"5769","LTU",1991,0.000231850485453821
"5770","LTU",1992,0.000308889517416739
"5771","LTU",1993,0.000360000699675535
"5772","LTU",1994,0.000400825003999188
"5773","LTU",1995,0.000374825055572067
"5774","LTU",1996,0.000352484756702428
"5775","LTU",1997,0.00037745734126115
"5776","LTU",1998,0.000356971712282847
"5777","LTU",1999,0.00042041789816046
