"","Country.Code","Year","energyuse"
"4742","IMN",2014,"0"
"4743","IMN",2015,"0"
"4744","IMN",2016,"0"
"4745","IMN",2017,"0"
"4746","IMN",2018,"0"
"4747","IMN",2019,"0"
"4748","IMN",2020,"0"
"4749","IMN",2021,"0"
"4750","IMN",2022,"0"
"4751","ISR",1973,"2368.43685173886"
"4752","ISR",1974,"1732.93337281611"
"4753","ISR",1975,"2032.76439942113"
"4754","ISR",1976,"1832.14803283329"
"4755","ISR",1977,"1786.48768336562"
"4756","ISR",1978,"1849.39918699187"
"4757","ISR",1979,"2005.81352350766"
"4758","ISR",1980,"2017.27694687984"
"4759","ISR",1981,"1840.73533872599"
"4760","ISR",1982,"1958.31704291739"
"4761","ISR",1983,"1793.92204628502"
"4762","ISR",1984,"1828.53907189228"
"4763","ISR",1985,"1788.99669265296"
"4764","ISR",1986,"2102.24587113282"
"4765","ISR",1987,"2278.47928587778"
"4766","ISR",1988,"2451.74583520937"
"4767","ISR",1989,"2488.92341744135"
"4768","ISR",1990,"2460.46545064378"
"4769","ISR",1991,"2324.53930086886"
"4770","ISR",1992,"2580.9693538942"
"4771","ISR",1993,"2634.6740163467"
"4772","ISR",1994,"2738.39970364882"
"4773","ISR",1995,"2796.2515779982"
"4774","ISR",1996,"2801.2083626142"
"4775","ISR",1997,"2881.12834132968"
"4776","ISR",1998,"2885.72651147211"
"4777","ISR",1999,"2737.73665306122"
"4778","ISR",2000,"2899.42661790428"
"4779","ISR",2001,"2973.04270849511"
"4780","ISR",2002,"2862.79573820396"
"4781","ISR",2003,"2949.30041705906"
"4782","ISR",2004,"2821.99691584667"
"4783","ISR",2005,"2661.44918543744"
"4784","ISR",2006,"2882.39902462537"
"4785","ISR",2007,"2898.15336833749"
"4786","ISR",2008,"3129.12776379159"
"4787","ISR",2009,"2873.87610879555"
"4788","ISR",2010,"3042.43402067265"
"4789","ISR",2011,"2980.17615699606"
"4790","ISR",2012,"3067.74249415334"
"4791","ISR",2013,"2870.0987654321"
"4792","ISR",2014,"2762.50593376097"
"4793","ISR",2015,"2777.87532368349"
"4794","ISR",2016,"0"
"4795","ISR",2017,"0"
"4796","ISR",2018,"0"
"4797","ISR",2019,"0"
"4798","ISR",2020,"0"
"4799","ISR",2021,"0"
"4800","ISR",2022,"0"
"4801","ITA",1973,"2175.58754564221"
"4802","ITA",1974,"2212.20669215371"
"4803","ITA",1975,"2106.07874846993"
"4804","ITA",1976,"2264.05718699758"
"4805","ITA",1977,"2204.17980666785"
"4806","ITA",1978,"2247.56551683966"
"4807","ITA",1979,"2340.04203541587"
"4808","ITA",1980,"2318.42730013811"
"4809","ITA",1981,"2265.93108965354"
"4810","ITA",1982,"2206.54273410646"
"4811","ITA",1983,"2203.86418771745"
"4812","ITA",1984,"2253.71892374528"
"4813","ITA",1985,"2284.81129783538"
"4814","ITA",1986,"2311.54807247948"
"4815","ITA",1987,"2407.25635314456"
"4816","ITA",1988,"2462.79677752614"
"4817","ITA",1989,"2566.10892465158"
"4818","ITA",1990,"2583.88807748482"
"4819","ITA",1991,"2645.67323732766"
"4820","ITA",1992,"2627.34000777188"
"4821","ITA",1993,"2611.99043754026"
"4822","ITA",1994,"2578.46597846012"
"4823","ITA",1995,"2799.37576154289"
"4824","ITA",1996,"2796.15473585155"
"4825","ITA",1997,"2834.4029460732"
"4826","ITA",1998,"2912.94736525428"
"4827","ITA",1999,"2957.31148591361"
"4828","ITA",2000,"3012.19499987601"
"4829","ITA",2001,"3020.62119454278"
"4830","ITA",2002,"3037.2669647055"
"4831","ITA",2003,"3168.52902114021"
"4832","ITA",2004,"3169.93264162306"
"4833","ITA",2005,"3214.67412061146"
"4834","ITA",2006,"3175.79987086883"
"4835","ITA",2007,"3149.57655346296"
"4836","ITA",2008,"3087.5663310273"
"4837","ITA",2009,"2869.92071205584"
"4838","ITA",2010,"2930.58852412547"
"4839","ITA",2011,"2828.40489139601"
"4840","ITA",2012,"2709.29772810307"
"4841","ITA",2013,"2579.47254262663"
"4842","ITA",2014,"2414.48400158318"
"4843","ITA",2015,"2481.75464546017"
"4844","ITA",2016,"0"
"4845","ITA",2017,"0"
"4846","ITA",2018,"0"
"4847","ITA",2019,"0"
"4848","ITA",2020,"0"
"4849","ITA",2021,"0"
"4850","ITA",2022,"0"
"4851","JAM",1973,"1499.27723973434"
"4852","JAM",1974,"1382.64046423074"
"4853","JAM",1975,"1338.801374274"
"4854","JAM",1976,"1198.30981834809"
"4855","JAM",1977,"1155.99678236745"
"4856","JAM",1978,"1186.62715664857"
"4857","JAM",1979,"1212.77380386789"
"4858","JAM",1980,"1066.91824947812"
"4859","JAM",1981,"1071.72478154133"
"4860","JAM",1982,"1040.54544313845"
"4861","JAM",1983,"896.446227173096"
"4862","JAM",1984,"886.093118884146"
"4863","JAM",1985,"752.367988202598"
"4864","JAM",1986,"756.618999935661"
"4865","JAM",1987,"770.166228285133"
"4866","JAM",1988,"779.042001354677"
"4867","JAM",1989,"969.412205876466"
"4868","JAM",1990,"1164.12544993165"
"4869","JAM",1991,"1158.88521216137"
"4870","JAM",1992,"1208.48205887354"
"4871","JAM",1993,"1200.01773033783"
"4872","JAM",1994,"1211.07793229321"
"4873","JAM",1995,"1276.07624537135"
"4874","JAM",1996,"1332.36092785565"
"4875","JAM",1997,"1320.75880818207"
"4876","JAM",1998,"1361.13479680521"
"4877","JAM",1999,"1388.51260134246"
"4878","JAM",2000,"1459.79813988565"
"4879","JAM",2001,"1456.99806315597"
"4880","JAM",2002,"1352.07509237205"
"4881","JAM",2003,"1401.80465910004"
"4882","JAM",2004,"1410.99554658667"
"4883","JAM",2005,"1387.24955292818"
"4884","JAM",2006,"1546.9657874973"
"4885","JAM",2007,"1549.08391427432"
"4886","JAM",2008,"1298.53214589066"
"4887","JAM",2009,"1109.29102656075"
"4888","JAM",2010,"978.055492966814"
"4889","JAM",2011,"1038.66477263417"
"4890","JAM",2012,"1003.52777013838"
"4891","JAM",2013,"1037.76564306962"
"4892","JAM",2014,"1008.63983784772"
"4893","JAM",2015,"0"
"4894","JAM",2016,"0"
"4895","JAM",2017,"0"
"4896","JAM",2018,"0"
"4897","JAM",2019,"0"
"4898","JAM",2020,"0"
"4899","JAM",2021,"0"
"4900","JAM",2022,"0"
"4901","JPN",1973,"2947.08399643077"
"4902","JPN",1974,"2924.24571086218"
"4903","JPN",1975,"2734.1232645891"
"4904","JPN",1976,"2876.698816227"
"4905","JPN",1977,"2899.6750210763"
"4906","JPN",1978,"2897.96048314812"
"4907","JPN",1979,"3043.52750884459"
"4908","JPN",1980,"2949.50393383958"
"4909","JPN",1981,"2864.05217531722"
"4910","JPN",1982,"2839.86520087779"
"4911","JPN",1983,"2822.74098753636"
"4912","JPN",1984,"3016.18168266949"
"4913","JPN",1985,"3003.17387886161"
"4914","JPN",1986,"3020.80912398545"
"4915","JPN",1987,"3044.66371478426"
"4916","JPN",1988,"3243.60457830932"
"4917","JPN",1989,"3352.00593163185"
"4918","JPN",1990,"3552.8585820956"
"4919","JPN",1991,"3574.00592914072"
"4920","JPN",1992,"3644.19475989552"
"4921","JPN",1993,"3655.96684264073"
"4922","JPN",1994,"3844.28667976801"
"4923","JPN",1995,"3934.9595606988"
"4924","JPN",1996,"4008.4762359153"
"4925","JPN",1997,"4041.16767018095"
"4926","JPN",1998,"3955.62762658228"
"4927","JPN",1999,"4011.22477908253"
"4928","JPN",2000,"4083.83169745276"
"4929","JPN",2001,"4008.26803199396"
"4930","JPN",2002,"3991.97756679352"
"4931","JPN",2003,"3953.18450805681"
"4932","JPN",2004,"4078.21054155807"
"4933","JPN",2005,"4062.97904878182"
"4934","JPN",2006,"4053.88343735824"
"4935","JPN",2007,"4012.65424488871"
"4936","JPN",2008,"3858.43452050944"
"4937","JPN",2009,"3678.51113263099"
"4938","JPN",2010,"3893.26660420083"
"4939","JPN",2011,"3610.81216900174"
"4940","JPN",2012,"3537.3631698125"
"4941","JPN",2013,"3567.62935383891"
"4942","JPN",2014,"3470.76312894811"
"4943","JPN",2015,"3428.55721600428"
"4944","JPN",2016,"0"
"4945","JPN",2017,"0"
"4946","JPN",2018,"0"
"4947","JPN",2019,"0"
"4948","JPN",2020,"0"
"4949","JPN",2021,"0"
"4950","JPN",2022,"0"
"4951","JOR",1973,"347.795140244448"
"4952","JOR",1974,"355.240579913153"
"4953","JOR",1975,"399.304370318387"
"4954","JOR",1976,"497.819438282366"
"4955","JOR",1977,"493.921466746583"
"4956","JOR",1978,"587.189430787433"
"4957","JOR",1979,"583.473100607181"
"4958","JOR",1980,"686.680923793238"
"4959","JOR",1981,"821.909214858746"
"4960","JOR",1982,"896.141000328714"
"4961","JOR",1983,"931.058122264925"
"4962","JOR",1984,"979.236020303132"
"4963","JOR",1985,"951.269711124001"
"4964","JOR",1986,"974.99860233301"
"4965","JOR",1987,"987.644185446351"
"4966","JOR",1988,"934.630209202715"
"4967","JOR",1989,"897.623766443146"
"4968","JOR",1990,"940.634726268874"
"4969","JOR",1991,"922.978230019319"
"4970","JOR",1992,"983.133719707868"
"4971","JOR",1993,"923.964100919608"
"4972","JOR",1994,"943.72331508408"
"4973","JOR",1995,"964.855956278269"
"4974","JOR",1996,"957.628394792778"
"4975","JOR",1997,"952.483963271588"
"4976","JOR",1998,"962.420962913284"
"4977","JOR",1999,"938.808772363923"
"4978","JOR",2000,"962.324674744184"
"4979","JOR",2001,"932.966256141893"
"4980","JOR",2002,"959.118246273551"
"4981","JOR",2003,"958.710865609474"
"4982","JOR",2004,"1123.93593186927"
"4983","JOR",2005,"1175.72017707387"
"4984","JOR",2006,"1128.0633450678"
"4985","JOR",2007,"1113.61935361585"
"4986","JOR",2008,"1065.74828132545"
"4987","JOR",2009,"1099.91692344495"
"4988","JOR",2010,"1024.81598578498"
"4989","JOR",2011,"993.80195162293"
"4990","JOR",2012,"1088.46188564591"
"4991","JOR",2013,"1004.23519009036"
"4992","JOR",2014,"944.744333177101"
"4993","JOR",2015,"0"
"4994","JOR",2016,"0"
"4995","JOR",2017,"0"
"4996","JOR",2018,"0"
"4997","JOR",2019,"0"
"4998","JOR",2020,"0"
"4999","JOR",2021,"0"
"5000","JOR",2022,"0"
"5001","KAZ",1973,"0"
"5002","KAZ",1974,"0"
"5003","KAZ",1975,"0"
"5004","KAZ",1976,"0"
"5005","KAZ",1977,"0"
"5006","KAZ",1978,"0"
"5007","KAZ",1979,"0"
"5008","KAZ",1980,"0"
"5009","KAZ",1981,"0"
"5010","KAZ",1982,"0"
"5011","KAZ",1983,"0"
"5012","KAZ",1984,"0"
"5013","KAZ",1985,"0"
"5014","KAZ",1986,"0"
"5015","KAZ",1987,"0"
"5016","KAZ",1988,"0"
"5017","KAZ",1989,"0"
"5018","KAZ",1990,"4492.85307071201"
"5019","KAZ",1991,"4555.56215399116"
"5020","KAZ",1992,"4796.14425246645"
"5021","KAZ",1993,"4006.14144523497"
"5022","KAZ",1994,"3600.82519466713"
"5023","KAZ",1995,"3303.138804835"
"5024","KAZ",1996,"2911.2821375629"
"5025","KAZ",1997,"2575.55268691547"
"5026","KAZ",1998,"2610.01974569456"
"5027","KAZ",1999,"2406.25730571863"
"5028","KAZ",2000,"2397.20233496864"
"5029","KAZ",2001,"2324.54766970862"
"5030","KAZ",2002,"2674.25567408944"
"5031","KAZ",2003,"2891.09283447824"
"5032","KAZ",2004,"3383.07467722606"
"5033","KAZ",2005,"3358.97112232372"
"5034","KAZ",2006,"4012.78481273131"
"5035","KAZ",2007,"4267.99306027722"
"5036","KAZ",2008,"4428.08693296507"
"5037","KAZ",2009,"3944.28826715414"
"5038","KAZ",2010,"4234.8510636525"
"5039","KAZ",2011,"4670.82095151101"
"5040","KAZ",2012,"4398.94414572576"
"5041","KAZ",2013,"4786.59275535027"
"5042","KAZ",2014,"4434.63912123152"
"5043","KAZ",2015,"0"
"5044","KAZ",2016,"0"
"5045","KAZ",2017,"0"
"5046","KAZ",2018,"0"
"5047","KAZ",2019,"0"
"5048","KAZ",2020,"0"
"5049","KAZ",2021,"0"
"5050","KAZ",2022,"0"
"5051","KEN",1973,"445.256949132884"
"5052","KEN",1974,"446.664781876998"
"5053","KEN",1975,"442.67218911818"
"5054","KEN",1976,"449.533294928163"
"5055","KEN",1977,"456.51060213567"
"5056","KEN",1978,"454.535741458299"
"5057","KEN",1979,"455.015177701413"
"5058","KEN",1980,"455.581794517667"
"5059","KEN",1981,"451.87693145022"
"5060","KEN",1982,"443.861987465634"
"5061","KEN",1983,"435.347296745597"
"5062","KEN",1984,"443.927951190774"
"5063","KEN",1985,"446.651145854695"
"5064","KEN",1986,"469.600507001704"
"5065","KEN",1987,"472.271602646746"
"5066","KEN",1988,"467.627251894723"
"5067","KEN",1989,"468.399958673926"
"5068","KEN",1990,"462.472739609405"
"5069","KEN",1991,"456.264017809006"
"5070","KEN",1992,"454.263296192937"
"5071","KEN",1993,"452.096126982577"
"5072","KEN",1994,"444.098824875609"
"5073","KEN",1995,"452.430054571436"
"5074","KEN",1996,"456.437735354944"
"5075","KEN",1997,"449.686196687494"
"5076","KEN",1998,"454.113244869398"
"5077","KEN",1999,"451.257993916863"
"5078","KEN",2000,"453.765259416317"
"5079","KEN",2001,"446.220753027727"
"5080","KEN",2002,"438.647792576549"
"5081","KEN",2003,"435.153668115393"
"5082","KEN",2004,"444.015630563446"
"5083","KEN",2005,"446.458291309798"
"5084","KEN",2006,"451.852069909988"
"5085","KEN",2007,"448.213759766761"
"5086","KEN",2008,"450.388886386635"
"5087","KEN",2009,"463.032712651759"
"5088","KEN",2010,"470.149389799266"
"5089","KEN",2011,"467.344264159164"
"5090","KEN",2012,"461.2606797917"
"5091","KEN",2013,"476.249235137557"
"5092","KEN",2014,"515.58168167853"
"5093","KEN",2015,"0"
"5094","KEN",2016,"0"
"5095","KEN",2017,"0"
"5096","KEN",2018,"0"
"5097","KEN",2019,"0"
"5098","KEN",2020,"0"
"5099","KEN",2021,"0"
"5100","KEN",2022,"0"
"5101","KIR",1973,"0"
"5102","KIR",1974,"0"
"5103","KIR",1975,"0"
"5104","KIR",1976,"0"
"5105","KIR",1977,"0"
"5106","KIR",1978,"0"
"5107","KIR",1979,"0"
"5108","KIR",1980,"0"
"5109","KIR",1981,"0"
"5110","KIR",1982,"0"
"5111","KIR",1983,"0"
"5112","KIR",1984,"0"
"5113","KIR",1985,"0"
"5114","KIR",1986,"0"
"5115","KIR",1987,"0"
"5116","KIR",1988,"0"
"5117","KIR",1989,"0"
"5118","KIR",1990,"94.6788642777275"
"5119","KIR",1991,"0"
"5120","KIR",1992,"0"
"5121","KIR",1993,"0"
"5122","KIR",1994,"0"
"5123","KIR",1995,"0"
"5124","KIR",1996,"0"
"5125","KIR",1997,"0"
"5126","KIR",1998,"0"
"5127","KIR",1999,"0"
"5128","KIR",2000,"0"
"5129","KIR",2001,"0"
"5130","KIR",2002,"0"
"5131","KIR",2003,"0"
"5132","KIR",2004,"83.139341536415"
"5133","KIR",2005,"81.4962715455768"
"5134","KIR",2006,"99.9170688328687"
"5135","KIR",2007,"107.845251867684"
"5136","KIR",2008,"0"
"5137","KIR",2009,"0"
"5138","KIR",2010,"0"
"5139","KIR",2011,"0"
"5140","KIR",2012,"0"
"5141","KIR",2013,"0"
"5142","KIR",2014,"0"
"5143","KIR",2015,"0"
"5144","KIR",2016,"0"
"5145","KIR",2017,"0"
"5146","KIR",2018,"0"
"5147","KIR",2019,"0"
"5148","KIR",2020,"0"
"5149","KIR",2021,"0"
"5150","KIR",2022,"0"
"5151","PRK",1973,"1276.65948955495"
"5152","PRK",1974,"1308.9268347111"
"5153","PRK",1975,"1331.0274819754"
"5154","PRK",1976,"1391.31921326507"
"5155","PRK",1977,"1445.49101642357"
"5156","PRK",1978,"1531.08568440623"
"5157","PRK",1979,"1615.25030627842"
"5158","PRK",1980,"1689.29382735282"
"5159","PRK",1981,"1709.74991118826"
"5160","PRK",1982,"1760.58030642705"
"5161","PRK",1983,"1799.53538802696"
"5162","PRK",1984,"1817.09546690985"
"5163","PRK",1985,"1862.78037909213"
"5164","PRK",1986,"1805.50014740195"
"5165","PRK",1987,"1713.62200349449"
"5166","PRK",1988,"1719.70941500378"
"5167","PRK",1989,"1688.31642308245"
"5168","PRK",1990,"1597.25009078333"
"5169","PRK",1991,"1501.44277667806"
"5170","PRK",1992,"1292.5837049092"
"5171","PRK",1993,"1170.66201711963"
"5172","PRK",1994,"1054.44029635527"
"5173","PRK",1995,"982.105543508094"
"5174","PRK",1996,"854.801467404741"
"5175","PRK",1997,"806.702549610067"
"5176","PRK",1998,"746.38480212248"
"5177","PRK",1999,"793.32399261557"
"5178","PRK",2000,"843.790226232578"
"5179","PRK",2001,"866.32348499238"
"5180","PRK",2002,"827.701489749036"
"5181","PRK",2003,"842.196020664118"
"5182","PRK",2004,"855.877110167344"
"5183","PRK",2005,"885.269031776381"
"5184","PRK",2006,"889.167499217376"
"5185","PRK",2007,"751.58555172076"
"5186","PRK",2008,"824.342362005353"
"5187","PRK",2009,"810.308634836047"
"5188","PRK",2010,"765.837473089978"
"5189","PRK",2011,"564.818519073092"
"5190","PRK",2012,"572.77642794031"
"5191","PRK",2013,"433.895949730698"
"5192","PRK",2014,"474.054720163642"
"5193","PRK",2015,"0"
"5194","PRK",2016,"0"
"5195","PRK",2017,"0"
"5196","PRK",2018,"0"
"5197","PRK",2019,"0"
"5198","PRK",2020,"0"
"5199","PRK",2021,"0"
"5200","PRK",2022,"0"
"5201","KOR",1973,"632.250968964772"
"5202","KOR",1974,"675.274108644272"
"5203","KOR",1975,"693.338047900093"
"5204","KOR",1976,"758.243819417609"
"5205","KOR",1977,"866.020804522271"
"5206","KOR",1978,"935.264924017124"
"5207","KOR",1979,"1063.67794458371"
"5208","KOR",1980,"1082.19259504076"
"5209","KOR",1981,"1046.41413344253"
"5210","KOR",1982,"1095.50331543592"
"5211","KOR",1983,"1168.98065399139"
"5212","KOR",1984,"1257.11647560078"
"5213","KOR",1985,"1302.10237068585"
"5214","KOR",1986,"1477.31277245508"
"5215","KOR",1987,"1579.66574639329"
"5216","KOR",1988,"1761.0147992992"
"5217","KOR",1989,"1857.29832087125"
"5218","KOR",1990,"2167.33960770932"
"5219","KOR",1991,"2306.64347206365"
"5220","KOR",1992,"2534.34102827464"
"5221","KOR",1993,"2814.18823120312"
"5222","KOR",1994,"2958.40772966166"
"5223","KOR",1995,"3210.13203581905"
"5224","KOR",1996,"3454.85485115206"
"5225","KOR",1997,"3726.15776616316"
"5226","KOR",1998,"3377.63507431097"
"5227","KOR",1999,"3708.70521294343"
"5228","KOR",2000,"4002.67128368549"
"5229","KOR",2001,"4033.31896845449"
"5230","KOR",2002,"4170.47614661985"
"5231","KOR",2003,"4233.4873245883"
"5232","KOR",2004,"4332.6677414717"
"5233","KOR",2005,"4364.21909084115"
"5234","KOR",2006,"4412.52711800821"
"5235","KOR",2007,"4564.98783020283"
"5236","KOR",2008,"4629.77792060244"
"5237","KOR",2009,"4649.76574209758"
"5238","KOR",2010,"5045.48774882698"
"5239","KOR",2011,"5216.58780873474"
"5240","KOR",2012,"5248.51989108414"
"5241","KOR",2013,"5231.6754603358"
"5242","KOR",2014,"5289.27583193211"
"5243","KOR",2015,"5413.34785665856"
"5244","KOR",2016,"0"
"5245","KOR",2017,"0"
"5246","KOR",2018,"0"
"5247","KOR",2019,"0"
"5248","KOR",2020,"0"
"5249","KOR",2021,"0"
"5250","KOR",2022,"0"
"5251","XKX",1973,"0"
"5252","XKX",1974,"0"
"5253","XKX",1975,"0"
"5254","XKX",1976,"0"
"5255","XKX",1977,"0"
"5256","XKX",1978,"0"
"5257","XKX",1979,"0"
"5258","XKX",1980,"0"
"5259","XKX",1981,"0"
"5260","XKX",1982,"0"
"5261","XKX",1983,"0"
"5262","XKX",1984,"0"
"5263","XKX",1985,"0"
"5264","XKX",1986,"0"
"5265","XKX",1987,"0"
"5266","XKX",1988,"0"
"5267","XKX",1989,"0"
"5268","XKX",1990,"0"
"5269","XKX",1991,"0"
"5270","XKX",1992,"0"
"5271","XKX",1993,"0"
"5272","XKX",1994,"0"
"5273","XKX",1995,"0"
"5274","XKX",1996,"0"
"5275","XKX",1997,"0"
"5276","XKX",1998,"0"
"5277","XKX",1999,"0"
"5278","XKX",2000,"908.608823529412"
"5279","XKX",2001,"1117.87292626064"
"5280","XKX",2002,"1112.34733979122"
"5281","XKX",2003,"1170.28928079574"
"5282","XKX",2004,"1176.06425354125"
"5283","XKX",2005,"1140.68695845889"
"5284","XKX",2006,"1143.45846786575"
"5285","XKX",2007,"1179.56864066311"
"5286","XKX",2008,"1267.74210347703"
"5287","XKX",2009,"1381.95738341866"
"5288","XKX",2010,"1405.04088574518"
"5289","XKX",2011,"1411.47292015634"
"5290","XKX",2012,"1310.4001646832"
"5291","XKX",2013,"1296.69597721159"
"5292","XKX",2014,"1219.32665515942"
"5293","XKX",2015,"0"
"5294","XKX",2016,"0"
"5295","XKX",2017,"0"
"5296","XKX",2018,"0"
"5297","XKX",2019,"0"
"5298","XKX",2020,"0"
"5299","XKX",2021,"0"
"5300","XKX",2022,"0"
"5301","KWT",1973,"7345.31342250138"
"5302","KWT",1974,"6610.90073425942"
"5303","KWT",1975,"5913.89217863536"
"5304","KWT",1976,"6016.18338950249"
"5305","KWT",1977,"6088.26474773998"
"5306","KWT",1978,"6228.93006709935"
"5307","KWT",1979,"7384.2017013792"
"5308","KWT",1980,"6997.74946949868"
"5309","KWT",1981,"6546.7048859968"
"5310","KWT",1982,"6935.91163764027"
"5311","KWT",1983,"7014.80506074787"
"5312","KWT",1984,"6946.15945216777"
"5313","KWT",1985,"7425.85423311584"
"5314","KWT",1986,"7716.78523321815"
"5315","KWT",1987,"8067.53651615322"
"5316","KWT",1988,"9475.32187682144"
"5317","KWT",1989,"10662.8209879308"
"5318","KWT",1990,"5438.52847090459"
"5319","KWT",1991,"2009.40798805524"
"5320","KWT",1992,"5444.27270085207"
"5321","KWT",1993,"7437.86000018142"
"5322","KWT",1994,"8792.14139732595"
"5323","KWT",1995,"8936.55110915635"
"5324","KWT",1996,"8540.50153876141"
"5325","KWT",1997,"8342.31277548045"
"5326","KWT",1998,"9226.97005403552"
"5327","KWT",1999,"9597.35957776254"
"5328","KWT",2000,"9673.32488845683"
"5329","KWT",2001,"10029.6439075873"
"5330","KWT",2002,"10033.6769621816"
"5331","KWT",2003,"10421.2878764086"
"5332","KWT",2004,"10851.4920726025"
"5333","KWT",2005,"11757.0254669963"
"5334","KWT",2006,"10858.5263913271"
"5335","KWT",2007,"10477.5330315637"
"5336","KWT",2008,"10831.5232767368"
"5337","KWT",2009,"11235.7850870133"
"5338","KWT",2010,"10898.2535581832"
"5339","KWT",2011,"10299.9689868234"
"5340","KWT",2012,"10956.1058049061"
"5341","KWT",2013,"9580.12657554412"
"5342","KWT",2014,"9006.50497237334"
"5343","KWT",2015,"0"
"5344","KWT",2016,"0"
"5345","KWT",2017,"0"
"5346","KWT",2018,"0"
"5347","KWT",2019,"0"
"5348","KWT",2020,"0"
"5349","KWT",2021,"0"
"5350","KWT",2022,"0"
"5351","KGZ",1973,"0"
"5352","KGZ",1974,"0"
"5353","KGZ",1975,"0"
"5354","KGZ",1976,"0"
"5355","KGZ",1977,"0"
"5356","KGZ",1978,"0"
"5357","KGZ",1979,"0"
"5358","KGZ",1980,"0"
"5359","KGZ",1981,"0"
"5360","KGZ",1982,"0"
"5361","KGZ",1983,"0"
"5362","KGZ",1984,"0"
"5363","KGZ",1985,"0"
"5364","KGZ",1986,"0"
"5365","KGZ",1987,"0"
"5366","KGZ",1988,"0"
"5367","KGZ",1989,"0"
"5368","KGZ",1990,"1704.81462925852"
"5369","KGZ",1991,"1520.61452639125"
"5370","KGZ",1992,"1102.74726491562"
"5371","KGZ",1993,"856.894414063365"
"5372","KGZ",1994,"618.866691767624"
"5373","KGZ",1995,"522.797342338391"
"5374","KGZ",1996,"595.712773312592"
"5375","KGZ",1997,"552.179754705732"
"5376","KGZ",1998,"578.914866848396"
"5377","KGZ",1999,"498.408189405834"
"5378","KGZ",2000,"473.37926669933"
"5379","KGZ",2001,"435.876119795353"
"5380","KGZ",2002,"485.288636864568"
"5381","KGZ",2003,"511.252354609085"
"5382","KGZ",2004,"497.868630869591"
"5383","KGZ",2005,"498.542788517414"
"5384","KGZ",2006,"485.418902345547"
"5385","KGZ",2007,"560.618214258598"
"5386","KGZ",2008,"593.94645308064"
"5387","KGZ",2009,"535.816878123084"
"5388","KGZ",2010,"505.402265092972"
"5389","KGZ",2011,"600.285242809995"
"5390","KGZ",2012,"737.22642317021"
"5391","KGZ",2013,"690.317679558011"
"5392","KGZ",2014,"650.40150801131"
"5393","KGZ",2015,"0"
"5394","KGZ",2016,"0"
"5395","KGZ",2017,"0"
"5396","KGZ",2018,"0"
"5397","KGZ",2019,"0"
"5398","KGZ",2020,"0"
"5399","KGZ",2021,"0"
"5400","KGZ",2022,"0"
"5401","LAO",1973,"0"
"5402","LAO",1974,"0"
"5403","LAO",1975,"0"
"5404","LAO",1976,"0"
"5405","LAO",1977,"0"
"5406","LAO",1978,"0"
"5407","LAO",1979,"0"
"5408","LAO",1980,"0"
"5409","LAO",1981,"0"
"5410","LAO",1982,"0"
"5411","LAO",1983,"0"
"5412","LAO",1984,"0"
"5413","LAO",1985,"0"
"5414","LAO",1986,"0"
"5415","LAO",1987,"0"
"5416","LAO",1988,"0"
"5417","LAO",1989,"0"
"5418","LAO",1990,"0"
"5419","LAO",1991,"0"
"5420","LAO",1992,"0"
"5421","LAO",1993,"0"
"5422","LAO",1994,"0"
"5423","LAO",1995,"0"
"5424","LAO",1996,"0"
"5425","LAO",1997,"0"
"5426","LAO",1998,"0"
"5427","LAO",1999,"0"
"5428","LAO",2000,"0"
"5429","LAO",2001,"0"
"5430","LAO",2002,"0"
"5431","LAO",2003,"0"
"5432","LAO",2004,"0"
"5433","LAO",2005,"0"
"5434","LAO",2006,"0"
"5435","LAO",2007,"0"
"5436","LAO",2008,"0"
"5437","LAO",2009,"0"
"5438","LAO",2010,"0"
"5439","LAO",2011,"0"
"5440","LAO",2012,"0"
"5441","LAO",2013,"0"
"5442","LAO",2014,"0"
"5443","LAO",2015,"0"
"5444","LAO",2016,"0"
"5445","LAO",2017,"0"
"5446","LAO",2018,"0"
"5447","LAO",2019,"0"
"5448","LAO",2020,"0"
"5449","LAO",2021,"0"
"5450","LAO",2022,"0"
"5451","LVA",1973,"0"
"5452","LVA",1974,"0"
"5453","LVA",1975,"0"
"5454","LVA",1976,"0"
"5455","LVA",1977,"0"
"5456","LVA",1978,"0"
"5457","LVA",1979,"0"
"5458","LVA",1980,"0"
"5459","LVA",1981,"0"
"5460","LVA",1982,"0"
"5461","LVA",1983,"0"
"5462","LVA",1984,"0"
"5463","LVA",1985,"0"
"5464","LVA",1986,"0"
"5465","LVA",1987,"0"
"5466","LVA",1988,"0"
"5467","LVA",1989,"0"
"5468","LVA",1990,"2949.28413747474"
"5469","LVA",1991,"2791.67473093635"
"5470","LVA",1992,"2335.40919345548"
"5471","LVA",1993,"2058.6496260665"
"5472","LVA",1994,"1893.9633647553"
"5473","LVA",1995,"1849.58528097556"
"5474","LVA",1996,"1839.98352611201"
"5475","LVA",1997,"1821.35198579773"
"5476","LVA",1998,"1796.18085998492"
"5477","LVA",1999,"1663.91505980802"
"5478","LVA",2000,"1618.46001140419"
"5479","LVA",2001,"1759.16086549117"
"5480","LVA",2002,"1763.25755690158"
"5481","LVA",2003,"1889.95412934258"
"5482","LVA",2004,"1961.10461565925"
"5483","LVA",2005,"2022.56433025028"
"5484","LVA",2006,"2113.71073276303"
"5485","LVA",2007,"2179.81389112972"
"5486","LVA",2008,"2106.36368897205"
